Title,Description,Issue ID,URL,State,Author,Author Username,Assignee,Assignee Username,Confidential,Locked,Due Date,Created At (UTC),Updated At (UTC),Closed At (UTC),Milestone,Weight,Labels,Time Estimate,Time Spent
오픈마켓 이미지 노출 서비스 신청 관련 문의 사항,"'@thermosgroup @soohyun 수현 팀장님, 금일 오전 [오픈마켓 이미지노출] 부가 서비스 연장 메일을 수신 했습니다. 기존처럼 1년 연장 하면 될까요?
> https://bm-svc.cafe24.com/service/addsvcSubHub?hub_code=web_openhosting_root#none",328,https://git.innerviewit.com/root/thermos/-/issues/328,Closed,um seung hyun,ush,"","",No,No,,2024-05-21 07:55:12,2024-07-17 09:31:19,2024-07-17 09:31:19,,,답변완료,0,0
상세페이지 수정 요청,"'@soohyun @thermosgroup 수현 팀장님 기존 라이브 되었던 상세페이지 수정 및 고객리뷰 추가 부탁드립니다. JNL-504K는 빠르게 수정 부탁드리며 나머지는 여유 있습니다. 
작업 일정 공유 부탁드립니다. (PSD, JPG 공유 필요) <br>
[240521_상세페이지_수정__JNL_JOK_JDS_.pptx](/uploads/cb350ebbffe82984c8fda6615aec027c/240521_상세페이지_수정__JNL_JOK_JDS_.pptx)",329,https://git.innerviewit.com/root/thermos/-/issues/329,Closed,um seung hyun,ush,"","",No,No,,2024-05-21 10:03:26,2024-07-17 09:20:28,2024-07-17 09:20:28,,,완료,0,0
THY-1500K 상세페이지 오류 건,'@thermosgroup @soohyun 수현 팀장님 THY-1500K 상세페이지가 보이지 않습니다. 수정 후 사유 확인 부탁드립니다.,330,https://git.innerviewit.com/root/thermos/-/issues/330,Closed,um seung hyun,ush,"","",No,No,,2024-05-27 08:24:54,2024-06-11 18:59:18,2024-06-11 18:59:18,,,완료,0,0
회원 가입 추가 정보 입력 관련 아이디 솔팅 가능 여부 문의 건,"'@soohyun @thermosgroup 수현 팀장님 현재 회원 대상 혜택 확대를 검토 중에 있습니다. 관련하여 문의 사항 공유드리니 확인 부탁드립니다. <br>
1. 기존 회원 가입 시 1000원 적립금이 지급되는데 추가 정보 입력하면 자동으로 1,000원 더 적립되게 세팅 가능할까요? <br>
   자동 적립이 어렵다면 추가 정보 입력한 회원만 솔팅하여 수기로 넣어도 상관없습니다. 솔팅 가능 여부 확인 부탁드립니다.<br>
2. 기존 회원 중 추가 정보를 입력한 회원들에게 1,000원 적립금을 넣어준다는 혜택을 마케팅 메시지로 활용하고 싶습니다. <br>
   추가로 정보를 입력한 회원들을 구분할 수 있을까요? 중복으로 지급되지 않도록 구분할 수 있는 수단이 필요합니다.",331,https://git.innerviewit.com/root/thermos/-/issues/331,Open,um seung hyun,ush,"","",No,No,,2024-05-29 16:29:43,2024-06-24 13:54:42,,,,답변완료,0,0
[6월] 이너뷰 일정,"",332,https://git.innerviewit.com/root/thermos/-/issues/332,Closed,Park Soohyun,soohyun,"","",No,No,,2024-06-03 16:42:44,2024-07-02 18:37:30,2024-07-02 18:37:30,,,공지,0,0
RODH 바닥 지름 수정 요청,"'@soohyun @thermosgroup 수현 팀장님 RODH 바닥 지름 수정 요청 드립니다. 첨부파일 확인 부탁드립니다. <br>
[240607_RODH_바닥_지름_수정.pptx](/uploads/d868cf1b587f39f3e4190f2448b2e2d4/240607_RODH_바닥_지름_수정.pptx)",333,https://git.innerviewit.com/root/thermos/-/issues/333,Closed,um seung hyun,ush,"","",No,No,,2024-06-07 10:23:13,2024-06-14 17:28:29,2024-06-14 17:28:29,,,완료,0,0
전사원 교육 관련 팝업 세팅 요청 (6/7),"'@thermosgroup @soohyun  수현 팀장님 전사원 교육 관련 팝업 세팅 요청드립니다. <br>
<br>
노출 위치: PC/MO 메인페이지, *스마트스토어 포함 (상세페이지X)<br>
기간:2024.06.11(화) 12:00 ~ 06.11(화) 17:00<br>
타이틀: 고객상담실 운영시간 변경 안내<br>
내용:<br>
6/11(화) 내부 교육으로<br>
고객상담실 오후 운영시간이 아래와 같이 단축 운영됩니다.<br>
운영 시간 외 전화 상담이 어렵습니다.<br>
<br>
고객님의 너른 이해 부탁드립니다.
<br>
단축 운영 시간: 15:30 ~ 17:00<br>
*게시판 문의 접수는 언제든지 가능합니다.<br> 
게시글 남겨주시면 최대한 빠르게 답변드리겠습니다.<br>",334,https://git.innerviewit.com/root/thermos/-/issues/334,Closed,um seung hyun,ush,"","",No,No,,2024-06-07 12:20:32,2024-06-14 17:22:59,2024-06-14 17:22:59,,,완료,0,0
"24FW 9,10월 신제품 제작 타임테이블 확인 요청","'@thermosgroup @soohyun 수현 팀장님 24FW런칭 신제품 런칭 일정 공유 드립니다. 24FW 제품의 경우 1차(JNL5 시리즈) 2차(제로퍼제로)로 나누어 런칭 됩니다. <br>
아래 일정 확인 부탁드립ㄴ비다.<br>
<br>
아트웍 전달: 7/3(수) <br>
기획서 전달: JNL - 7/12(금)<br>
           ZPZ - 7/19(금) *소모품 기획서 포함 <br> 
1차 시안 공유: JNL - 7/26(금)<br>
             ZPZ - 8/2(금)<br> 

신규 상세페이지 제작<br>
● 9/5 런칭: JNL-255K / JNL-355K / JNL-505K / JNL-605K / JNL-755K<br>
● 10/7 런칭: JNL-404KC / JNL-504KC / JOO-500KC / JDS-350KC<br>",335,https://git.innerviewit.com/root/thermos/-/issues/335,Closed,um seung hyun,ush,"","",No,No,,2024-06-13 10:31:19,2024-06-20 16:40:28,2024-06-20 16:40:28,,,,0,0
스마트스토어 행사 상품 공유,"'@thermosgroup @soohyun 수현 팀장님, 6/24~30 스마트스토어 행사 진행 예정입니다. 해당 제품 리바이즈 모두 종료된 것으로 알고 있는데 혹시 몰라 공유 드립니다. <br>
![image](/uploads/d1d67ed947f2bd28ffba4ec4c33985a6/image.png)",336,https://git.innerviewit.com/root/thermos/-/issues/336,Closed,um seung hyun,ush,"","",No,No,,2024-06-14 17:18:37,2024-07-17 09:30:48,2024-07-17 09:30:48,,,,0,0
리셀러 안내 배너 요청,"'@thermosgroup <br>

리셀러 구매가 많은 품목에 대해 안내 배너를 삽입하고자 합니다. <br>

****레퍼런스 이미지 <br>
![image](/uploads/4fee670d2b41e7967044b330c04f4bb8/image.png) <br>
<br>

제품리스트 및 시안 요청은 하기 URL 통해서 확인하실 수 있습니다. (~6/21 다운 가능) <br>
[제품리스트 및 시안요청](https://thermoskorea-my.sharepoint.com/:x:/g/personal/kellykim_thermos_kr/EUf3qpMk0xRJsK9i0EOZE2MBFOIQXvG3sEml_41kOvoyEg?e=HSFHLD)<br>

배너 시안 작업 부탁드립니다. <br>
상세페이지는 최상단(기부금 배너 위)에 넣어주시면 되며, 퍼블은 6/21까지 부탁드립니다.
<br>",337,https://git.innerviewit.com/root/thermos/-/issues/337,Closed,Jiyoun Kim,KIM,"","",No,No,2024-06-21,2024-06-17 10:44:01,2024-07-11 07:59:38,2024-07-11 07:59:38,,,"디자인,완료",0,0
제품 단종에 따른 소모품 페이지 수정 요청,"'@soohyun @thermosgroup 수현 팀장님 소모품 제품 단종으로 소모품 페이지 수정 요청 드립니다. 상품정보제공 고시 및 상세페이지 이미지는 저희쪽에서 삭제했으니 썸네일만 수정해주시면 됩니다. <br>
[240619_부품_단종_리바이즈.pptx](/uploads/8986ee64514443c2532ade1490e7d7a3/240619_부품_단종_리바이즈.pptx)",338,https://git.innerviewit.com/root/thermos/-/issues/338,Closed,um seung hyun,ush,"","",No,No,,2024-06-19 08:36:07,2024-06-20 13:37:05,2024-06-20 13:37:05,,,완료,0,0
상세페에지 상단 시안 수정 요청 (재단 기부 내용),"'@soohyun @thermosgroup 수현 팀장님 어린이재단 공식 명칭이 ‘초록우산 어린이재단’에서 ‘초록우산’으로 변경되었습니다. 하기 내용 참고하여 상세페이지 상단 시안 변경 부탁드립니다. <br>
![image](/uploads/295fb8c3ed272f78f366077727960186/image.png) <br>
[BI_원본파일_ai_.ai](/uploads/7df5d8eab22823ec2b9286ba0d5f78aa/BI_원본파일_ai_.ai)",339,https://git.innerviewit.com/root/thermos/-/issues/339,Closed,um seung hyun,ush,"","",No,No,,2024-06-19 09:24:45,2024-09-09 11:14:44,2024-09-09 11:14:44,,,완료,0,0
"[7월] 써모스,이너뷰 담당자 일정","'@soohyun @thermosgroup 내부 일정 공유 드립니다. <br>
7/3 엄승현 연차",340,https://git.innerviewit.com/root/thermos/-/issues/340,Closed,um seung hyun,ush,"","",No,No,,2024-06-20 15:37:43,2024-08-05 18:56:10,2024-08-05 18:56:10,,,공지,0,0
베스트카테고리 메뉴 업데이트 관련 문의 사항,"'@soohyun @thermosgroup 수현 팀장님 베스트카테고리 메뉴 업데이트 관련하여 아래 내용 확인 부탁드립니다. <br>
1. JNR-251K 베스트 10 삭제 / 키즈&베이비 카테고리 유지 (아래와 같이 분류 작업 완료 했으나 삭제 되지 않음)<br>
![image](/uploads/3e2a8e6e452dc3430f9c708bdeaf0b86/image.png)<br>
2. 카페24 상품 분류 카테고리 중 BEST 메뉴가 3개 있던데 모두 필요한 카테고리 인가요?",341,https://git.innerviewit.com/root/thermos/-/issues/341,Closed,um seung hyun,ush,"","",No,No,,2024-06-21 09:01:59,2024-09-09 11:16:55,2024-09-09 11:16:55,,,"답변완료,완료",0,0
일반회원 가입 추가 정보 기입 혜택 관련,'@soohyun @thermosgroup 수현 팀장님 일전 미팅 때 논의되었던 일반회원 가입자 추가 정보 기입 방안 요청 드립니다. 툴팁이나 알럿 배너 노출등의 홍보 방안은 저희 쪽에서 고민하겠습니다. 고객이 실질적으로 혜택을 받을 수 있는 기술적인 방법 제안 부탁드립니다. 6/26 까지 가능할까요?,342,https://git.innerviewit.com/root/thermos/-/issues/342,Closed,um seung hyun,ush,"","",Yes,No,,2024-06-21 14:57:10,2024-06-21 14:58:13,2024-06-21 14:58:13,,,,0,0
일반회원 가입 추가 정보 기입 혜택 관련 제안 요청,'@soohyun  @thermosgroup  수현 팀장님 일전 미팅 때 논의되었던 일반회원 가입자 추가 정보 기입 방안 요청 드립니다. 툴팁이나 알럿 배너 노출등의 홍보 방안은 저희 쪽에서 고민하겠습니다. 고객이 실질적으로 혜택을 받을 수 있는 기술적인 방법 제안 부탁드립니다. 6/26 까지 가능할까요?,343,https://git.innerviewit.com/root/thermos/-/issues/343,Open,um seung hyun,ush,"","",No,No,,2024-06-21 14:58:10,2024-07-05 09:50:39,,,,답변완료,0,0
구매수신 메일 디자인 리뉴얼 관련 문의 사항,"'@soohyun @thermosgroup 수현 팀장님 구매수신 메일 디자인 업무 전 문의 사항 드립니다. <br>
1. 디자인 가능 영역→ 현재 배너 형태로 되어있는 디자인(PPT 1P)에서 p2 형태의 디자인으로 변경하고 싶습니다. 가능여부 확인 부탁드립니다. <br>
[240624_수신_메일_디자인_리뉴얼_이너뷰_공유.pptx](/uploads/f0f30a5c358bf9b8d0f49c050097e7f9/240624_수신_메일_디자인_리뉴얼_이너뷰_공유.pptx)<br>
   ㄴ제품 실제로 사용하는 아트웍들로 이미지 변경 하고 싶습니다.<br>
   ㄴ 제공 가능 소스 예시1 > https://www.instagram.com/p/Cyj9-E0rG6z/?img_index=1 
                   예시2 >https://www.instagram.com/p/Cv_LGOXOIrt/?img_index=1

2. 신규회원 인증 요청은 무엇일까요? 신규가입 시 따로 메일이 오지 않아서요. <br>
![image](/uploads/999bb17092d55a295be80b1db81e52b4/image.png)",344,https://git.innerviewit.com/root/thermos/-/issues/344,Closed,um seung hyun,ush,"","",No,No,,2024-06-24 14:22:50,2024-07-17 09:20:04,2024-07-17 09:20:04,,,완료,0,0
OEM 소모품 등록 요청,"<br>
@thermosgroup <br>
OEM 소모품 2건(마개유닛, 패킹) 등록 요청드립니다.<br>
첨부파일에서 상세내용 확인 부탁드립니다.<br>

<br>
[EC_제품리스트_240703.xlsx](/uploads/758cb3e3a5904164054929d0a2c17248/EC_제품리스트_240703.xlsx)
<br>
[240704_EC_OEM_소모품_상세페이지_제작요청.pptx](/uploads/e48983d243b580cd740169a72d0e492e/240704_EC_OEM_소모품_상세페이지_제작요청.pptx)
<br>
[JON-480KSB-BK.zip](/uploads/a7b2a7e965611f295adf13b0becc8831/JON-480KSB-BK.zip)",345,https://git.innerviewit.com/root/thermos/-/issues/345,Closed,Jiyoun Kim,KIM,"","",No,No,2024-07-12,2024-07-04 09:24:15,2024-09-09 11:14:57,2024-09-09 11:14:57,,,완료,0,0
내부 교육 관련 팝업 세팅 요청 (7/9),"'@thermosgroup @soohyun 수현 팀장님 내부 교육 관련 팝업 세팅 요청드립니다. 

노출 위치: PC/MO 메인페이지, *스마트스토어 포함 (상세페이지X) <br>
기간: 2024.07.10(수) 13:30~ 2024.07.10(수) 16:30 *스마트스토어 ~ 16:59 세팅<br>
타이틀: 고객상담실 운영시간 변경 안내<br>
내용:<br>
7/10(수) 내부 교육으로<br>
15:30~16:30 약 한 시간 동안 고객상담실 응대가 불가능합니다.<br>
고객님의 너른 이해 부탁드립니다.<br>

해당 시간 게시판 문의 접수는 언제든지 가능합니다.<br>
게시글 남겨주시면 최대한 빠르게 답변드리겠습니다.<br>",346,https://git.innerviewit.com/root/thermos/-/issues/346,Closed,um seung hyun,ush,"","",No,No,,2024-07-09 09:30:54,2024-07-11 07:59:28,2024-07-11 07:59:28,,,완료,0,0
브랜드스토리 영역 리바이즈,"'@soohyun @thermosgroup <br>안녕하세요 수현팀장님,<br>
김경은입니다.<br>
<br>
브랜드스토리 영역 리바이즈 필요한 제품 리스트 첨부드립니다.<br>
전반적으로 상세페이지 내 구버전 제로퍼제로 브랜드스토리, 식세기 텀블러(틀을 넘는 보틀), 푸고, 캠핑(캠핑 써모스하다) 관련 스토리가 있을 경우 써모스 브랜드스토리 없는 것으로 확인됩니다. 참고 부탁드립니다.<br>
<br>
확인 후 궁금하신 사항은 말씀 부탁드립니다.<br>[240710_공식몰_브랜드스토리_리바이즈_제품_리스트.xlsx](/uploads/929cdea34cfc689bf9e838e924bde394/240710_공식몰_브랜드스토리_리바이즈_제품_리스트.xlsx)",347,https://git.innerviewit.com/root/thermos/-/issues/347,Open,경은 김,kyungeunkim,Park Soohyun,soohyun,No,No,,2024-07-10 09:04:38,2024-10-07 13:54:07,,,,완료,0,0
공식몰 FJF 소모품 상세페이지 업데이트 요청,"'@soohyun @thermosgroup 
안녕하세요 수현 팀장님, <BR>
공식몰 FJF 소모품 상세페이지에 구성품 안내 이미지가 빠져있어 내용 추가 부탁드립니다.<BR>
상세 내용은 파일 확인 부탁드리며, 금주 중으로 가능하실지 일정 확인 부탁드립니다!<BR>
[240716_EC_소모품_수정요청서.pptx](/uploads/95e62098308fa91774fc56d6a3405c3e/240716_EC_소모품_수정요청서.pptx)",348,https://git.innerviewit.com/root/thermos/-/issues/348,Closed,경은 김,kyungeunkim,"","",No,No,,2024-07-16 15:03:50,2024-07-17 09:30:36,2024-07-17 09:30:36,,,완료,0,0
모바일 소모품페이지 작업 관련,"'@KIM @thermosgroup <BR>
[카톡 히스토리]<BR>
![KakaoTalk_20240716_165411574](/uploads/cb8eef75158a7bedc1108afb4f92c5c3/KakaoTalk_20240716_165411574.jpg)<BR>
1. 구매시 유의사항 타이틀 : 중앙 정렬 (텍스트 : 15px)
2. 꼭 확인해주세요 / 사이즈 호환 안내 타이틀 : 중앙 정렬<br>
   하위 내용 : 좌측 정렬<br><br>
팀장님, 해당 내용이 맞는지 확인 부탁드립니다.<br>
추가로, 소모품페이지 상기 내용으로 진행하는 경우 관련하여 전달드립니다.<br>
- 상기 내용으로 진행할 경우, 소모품 상세페이지 개별로 들어가서 작업이 필요합니다.<br>
- 본품에도 해당 영역이 예전에 작업했던 상세페이지는 퍼블로 들어가는 상품이 있습니다. (ex : [REQ-005K](https://thermosshop.kr/product/%EC%BD%A4%ED%8C%A9%ED%8A%B8-%EC%86%8C%ED%94%84%ED%8A%B8-%EC%BF%A8%EB%9F%AC%EB%B0%B1-5l/794/category/55/display/1/#none) )<br>
해당 케이스도 소모품 수정시 함께 반영이 됨에 따라, 본품의 경우에는 퍼블로 되어있는 경우, 이미지화로 작업이 필요할 것으로 판단됩니다.<br>
+ 추가로, 소모품 상세페이지 확인해보니 상품마다 상세페이지 레이아웃이 상이합니다.<BR>
  (구성품 안내가 있는 경우, 사이즈 호환 안내가 있는 경우 등 현재 레이아웃이 상이)<BR>
따라서, 소모품 개별로 내용에 따라 변경하거나, 소모품 상세에 따른 레이아웃을 모두 파악하여,<br>
퍼블 스크립트로 작업하는 방법이 있습니다.  <br>
해당 내용에 관하여 확인 및 진행 방향 확인해주시고 테스트 상품은 명일 전달드리도록 하겠습니다.",349,https://git.innerviewit.com/root/thermos/-/issues/349,Closed,Park Soohyun,soohyun,"","",No,No,2024-08-30,2024-07-16 18:27:48,2024-09-09 11:16:23,2024-09-09 11:16:23,,,완료,0,0
주문서 페이지 내 개인정보 수집 및 제 3자 제공 동의 체크 고객 솔팅 가능 여부 문의의 건,"'@soohyun @thermosgroup <BR>
안녕하세요 수현 팀장님, <BR>
8월 공식몰 기획전 혜택 2번으로 들어갈 동아사이언스 바터 2차 이벤트 진행 시, 주문서 페이지에서 개인정보 수집 및 제 3자 제공 동의를 받을 예정인데요, <BR>
동의 체크한 고객에게만 경품이 지급될 예정이라 카페24에서 개인정보 동의한 고객을 솔팅할 수 있을까요? <BR>
유선 통화도 괜찮으니 편하실 때 간략하게 설명주시면 감사하겠습니다.",350,https://git.innerviewit.com/root/thermos/-/issues/350,Closed,경은 김,kyungeunkim,"","",No,No,,2024-07-18 16:02:06,2024-09-09 11:18:16,2024-09-09 11:18:16,,,답변완료,0,0
REQ 상세페이지 QA 영역 수정 요청,"1. REQ-020K: https://thermoskorea.cafe24.com/product/%EC%BD%A4%ED%8C%A9%ED%8A%B8-%EC%86%8C%ED%94%84%ED%8A%B8-%EC%BF%A8%EB%9F%AC%EB%B0%B1-20l/795/category/55/display/1/ <br>
2. REQ-005K: https://thermoskorea.cafe24.com/product/%EC%BD%A4%ED%8C%A9%ED%8A%B8-%EC%86%8C%ED%94%84%ED%8A%B8-%EC%BF%A8%EB%9F%AC%EB%B0%B1-5l/794/category/55/display/1/ <br>
<br>
![image](/uploads/193ecbf60db8f35de05878f193aef61c/image.png)
<br><br>
스트랩 탈부착이 양쪽만 된다고 오인지 되는 경우가 많아 아래와 같이 텍스트 수정 부탁드립니다. <br>
<br>
<b>[텍스트 수정]</b><br>
Q. 스트랩을 사용 안 할 때는 어떻게 하나요? <br>
A. 스트랩 한쪽을 탈착해 사용하지 않을 땐 <br>
반대쪽 포켓에 넣어주면 깔끔하게 정리할 수 있어요.<br>
한쪽 면 스트랩만 탈부착 가능해요.<br>
@soohyun @thermosgroup",351,https://git.innerviewit.com/root/thermos/-/issues/351,Closed,Jiyoun Kim,KIM,"","",No,No,2024-07-26,2024-07-24 16:06:11,2024-07-25 08:14:38,2024-07-25 08:14:38,,,"디자인,완료",0,0
